station,stratum,year,season,lat,lon,depth,surftemp,comname,abundance,biomass
18,1690,2012,SPRING,38.472092,-74.17349,52,9.71,ATLANTIC COD,0,0
18,1720,2001,SPRING,38.46576,-73.521293,320,7.62,ATLANTIC COD,0,0
18,1720,2009,FALL,37.839993,-74.09856,341,23.05,ATLANTIC COD,0,0
18,1720,2012,FALL,37.87563,-74.061698,242,26.21,ATLANTIC COD,0,0
18,1730,2003,FALL,38.880333,-73.651333,47,23.38,ATLANTIC COD,0,0
18,1730,2008,FALL,38.857282,-73.69398,46,NA,ATLANTIC COD,0,0
18,1740,2015,SPRING,38.942897,-73.485518,58,NA,ATLANTIC COD,0,0
18,3080,2002,SPRING,40.6045,-73.087667,21,6.25,ATLANTIC COD,0,0
19,1620,2011,FALL,35.795363,-74.90817,81,23.84,ATLANTIC COD,0,0
19,1630,2003,SPRING,36.148968,-74.793853,142,13.13,ATLANTIC COD,0,0
19,1640,2010,FALL,36.291625,-74.780612,204,23.52,ATLANTIC COD,0,0
19,1650,2004,SPRING,37.234833,-74.8935,45,6.22,ATLANTIC COD,0,0
19,1650,2006,FALL,36.689363,-74.869977,46,21.89,ATLANTIC COD,0,0
19,1660,2005,SPRING,37.034383,-74.696725,84,6.89,ATLANTIC COD,0,0
19,1670,2001,FALL,37.092217,-74.749085,179,25.05,ATLANTIC COD,0,0
19,1670,2005,FALL,36.773027,-74.667527,128,24.57,ATLANTIC COD,0,0
19,1670,2011,SPRING,37.10535,-74.752543,133,8.04,ATLANTIC COD,0,0
19,1670,2013,SPRING,37.31912,-74.503237,152,9.52,ATLANTIC COD,0,0
19,1690,2006,SPRING,38.035067,-74.573967,40,7.09,ATLANTIC COD,0,0
19,1690,2008,FALL,38.8094,-74.06674,45,NA,ATLANTIC COD,0,0
19,1690,2010,SPRING,38.268187,-74.444862,44,4.43,ATLANTIC COD,0,0
19,1700,2001,SPRING,38.353325,-73.751633,92,7.18,ATLANTIC COD,0,0
19,1700,2002,FALL,37.935667,-74.393667,59,23.69,ATLANTIC COD,0,0
19,1700,2007,SPRING,37.603865,-74.40753,94,10.4,ATLANTIC COD,0,0
19,1700,2009,FALL,37.73161,-74.43552,67,20.95,ATLANTIC COD,0,0
19,1700,2009,SPRING,37.898828,-74.383697,63,6.73,ATLANTIC COD,0,0
19,1700,2012,SPRING,38.396718,-74.055915,61,9.13,ATLANTIC COD,0,0
19,1700,2014,FALL,37.96386,-74.311773,67,23.43,ATLANTIC COD,0,0
19,1740,2015,SPRING,38.859525,-73.173068,78,NA,ATLANTIC COD,0,0
19,3070,2002,SPRING,40.611,-73.133167,20,6.49,ATLANTIC COD,0,0
19,3120,2008,SPRING,40.442765,-73.94003,14,5.79,ATLANTIC COD,0,0
19,3410,2007,FALL,36.237892,-75.540172,25,NA,ATLANTIC COD,0,0
20,1620,2003,SPRING,35.94189,-74.905777,83,10.67,ATLANTIC COD,0,0
20,1630,2010,FALL,36.190037,-74.804108,114,23.63,ATLANTIC COD,0,0
20,1630,2011,FALL,35.807347,-74.876365,122,22.85,ATLANTIC COD,0,0
20,1650,2004,SPRING,37.192167,-75.179,31,6.5,ATLANTIC COD,0,0
20,1650,2005,SPRING,36.941218,-74.809917,58,6.41,ATLANTIC COD,0,0
20,1650,2009,FALL,37.644892,-74.743883,50,20.59,ATLANTIC COD,0,0
20,1670,2006,FALL,36.556507,-74.733715,127,22.68,ATLANTIC COD,0,0
20,1670,2007,SPRING,37.532472,-74.353568,126,10.51,ATLANTIC COD,0,0
20,1670,2011,SPRING,36.851675,-74.65458,128,9.45,ATLANTIC COD,0,0
20,1670,2013,SPRING,36.994607,-74.629238,123,9.03,ATLANTIC COD,0,0
20,1690,2008,FALL,38.89581,-74.414263,29,NA,ATLANTIC COD,0,0
20,1700,2001,SPRING,38.356255,-74.035485,66,7.58,ATLANTIC COD,0,0
20,1700,2006,SPRING,37.977817,-74.3397,62,7.17,ATLANTIC COD,0,0
20,1700,2009,SPRING,37.860808,-74.477927,59,5.54,ATLANTIC COD,0,0
20,1700,2012,FALL,37.817963,-74.341088,70,26.09,ATLANTIC COD,0,0
20,1700,2012,SPRING,38.451963,-73.946588,60,9.25,ATLANTIC COD,0,0
20,1700,2015,SPRING,38.551472,-73.725528,62,NA,ATLANTIC COD,0,0
20,1730,2003,FALL,39.306833,-73.777833,35,19.54,ATLANTIC COD,0,0
20,3070,2002,SPRING,40.604333,-73.172,20,6.66,ATLANTIC COD,0,0
20,3130,2008,SPRING,40.34268,-73.935407,15,5.84,ATLANTIC COD,4,9.56
20,3290,2010,SPRING,38.33829,-74.857063,23,3.41,ATLANTIC COD,0,0
21,1610,2003,SPRING,35.901988,-75.080482,35,7.81,ATLANTIC COD,0,0
21,1620,2010,FALL,36.134297,-74.853733,93,22.54,ATLANTIC COD,0,0
21,1620,2011,FALL,35.660295,-74.919978,58,24.43,ATLANTIC COD,0,0
21,1650,2004,SPRING,37.028167,-75.121833,40,6.33,ATLANTIC COD,0,0
21,1650,2005,SPRING,36.686548,-75.14938,34,5.28,ATLANTIC COD,0,0
21,1650,2009,FALL,37.475707,-74.708537,61,20.75,ATLANTIC COD,0,0
21,1660,2012,FALL,37.41897,-74.56755,87,26.52,ATLANTIC COD,0,0
21,1670,2013,SPRING,36.684668,-74.688923,147,10.94,ATLANTIC COD,0,0
21,1680,2007,SPRING,37.43028,-74.422713,313,10.34,ATLANTIC COD,0,0
21,1680,2011,SPRING,36.747145,-74.659715,189,8.76,ATLANTIC COD,0,0
21,1700,2002,FALL,37.7285,-74.386667,68,23.87,ATLANTIC COD,0,0
21,1700,2006,SPRING,38.017617,-74.077617,105,7.95,ATLANTIC COD,0,0
21,1700,2012,SPRING,38.437432,-73.641072,93,9.9,ATLANTIC COD,0,0
21,1700,2015,SPRING,38.459372,-73.914272,59,NA,ATLANTIC COD,0,0
21,1710,2001,SPRING,38.104447,-73.90213,118,7.71,ATLANTIC COD,0,0
21,1710,2009,SPRING,37.656323,-74.273193,124,9.43,ATLANTIC COD,0,0
21,3100,2002,SPRING,40.602667,-73.232833,19,6.63,ATLANTIC COD,0,0
21,3200,2003,FALL,39.477,-74.074333,22,19.37,ATLANTIC COD,0,0
21,3230,2008,FALL,39.14625,-74.314032,23,NA,ATLANTIC COD,0,0
21,3290,2010,SPRING,38.240985,-74.927623,22,3.42,ATLANTIC COD,0,0
21,3410,2007,FALL,36.125118,-75.463968,26,NA,ATLANTIC COD,0,0
22,1610,2003,SPRING,35.812385,-75.07122,37,7.65,ATLANTIC COD,0,0
22,1610,2011,FALL,35.620817,-74.941615,52,24.63,ATLANTIC COD,0,0
22,1620,2005,SPRING,36.243785,-74.880828,77,8.65,ATLANTIC COD,0,0
22,1620,2010,FALL,36.137795,-74.872532,84,22.46,ATLANTIC COD,0,0
22,1660,2007,SPRING,37.408935,-74.575193,85,11.09,ATLANTIC COD,0,0
22,1660,2009,FALL,37.347875,-74.551218,103,23.55,ATLANTIC COD,0,0
22,1670,2004,SPRING,36.7315,-74.68,109,10.13,ATLANTIC COD,0,0
22,1680,2011,SPRING,36.649715,-74.695677,298,8.69,ATLANTIC COD,0,0
22,1680,2013,SPRING,36.63426,-74.705883,230,9.91,ATLANTIC COD,0,0
22,1690,2001,SPRING,38.10926,-74.335678,48,6.89,ATLANTIC COD,0,0
22,1700,2015,SPRING,38.314197,-74.031648,67,NA,ATLANTIC COD,0,0
22,1710,2012,SPRING,38.466473,-73.538353,129,10.35,ATLANTIC COD,0,0
22,1720,2006,SPRING,37.705317,-74.20175,193,9,ATLANTIC COD,0,0
22,1720,2009,SPRING,37.566353,-74.301097,285,12.39,ATLANTIC COD,0,0
22,3100,2002,SPRING,40.551167,-73.490833,17,6.91,ATLANTIC COD,0,0
22,3150,2008,SPRING,39.824672,-74.072822,11,5.44,ATLANTIC COD,0,0
22,3170,2003,FALL,39.6455,-74.006,22,19.89,ATLANTIC COD,0,0
22,3230,2008,FALL,39.14179,-74.423747,21,NA,ATLANTIC COD,0,0
22,3400,2007,FALL,35.85948,-75.464428,21,NA,ATLANTIC COD,0,0
22,7510,2004,FALL,35.179025,-75.406268,17,24.27,ATLANTIC COD,0,0
23,1610,2011,FALL,35.575575,-75.057475,41,24.51,ATLANTIC COD,0,0
23,1630,2004,SPRING,36.392167,-74.811333,88,8.96,ATLANTIC COD,0,0
23,1630,2006,FALL,35.997423,-74.80638,146,23.54,ATLANTIC COD,0,0
23,1630,2010,FALL,36.072907,-74.810413,125,22.41,ATLANTIC COD,0,0
23,1630,2011,SPRING,36.395672,-74.785603,116,8.78,ATLANTIC COD,0,0
23,1640,2005,SPRING,36.160568,-74.77546,269,10.43,ATLANTIC COD,0,0
23,1650,2006,SPRING,37.733,-74.745933,45,6.78,ATLANTIC COD,0,0
23,1660,2013,SPRING,36.665737,-74.773838,69,8.54,ATLANTIC COD,0,0
23,1670,2007,SPRING,37.270733,-74.516173,148,10.59,ATLANTIC COD,0,0
23,1680,2009,SPRING,37.518155,-74.312587,315,12.26,ATLANTIC COD,0,0
23,1680,2012,FALL,37.313625,-74.484763,274,26.67,ATLANTIC COD,0,0
23,1690,2010,SPRING,38.10854,-74.657512,35,4.38,ATLANTIC COD,0,0
23,1690,2015,SPRING,38.25386,-74.514878,43,NA,ATLANTIC COD,0,0
23,1700,2001,SPRING,37.854567,-74.212917,106,7.97,ATLANTIC COD,0,0
23,1720,2012,SPRING,38.37234,-73.571545,297,10.13,ATLANTIC COD,0,0
23,3090,2002,SPRING,40.545,-73.577167,14,6.81,ATLANTIC COD,0,0
23,3160,2008,SPRING,39.788182,-74.012588,18,5.39,ATLANTIC COD,0,0
23,3180,2008,FALL,39.222065,-74.602982,10,24.52,ATLANTIC COD,0,0
23,3430,2004,FALL,35.21499,-75.38574,20,24.3,ATLANTIC COD,0,0
23,3430,2007,FALL,35.69688,-75.452973,18,NA,ATLANTIC COD,0,0
23,3440,2003,SPRING,35.56276,-75.239028,28,6.53,ATLANTIC COD,0,0
24,1610,2004,SPRING,36.439167,-75.178167,33,7.71,ATLANTIC COD,0,0
24,1620,2005,SPRING,36.025818,-74.912055,77,7.11,ATLANTIC COD,0,0
24,1620,2010,FALL,35.853767,-74.889503,87,22.69,ATLANTIC COD,0,0
24,1640,2011,SPRING,36.203612,-74.769185,296,NA,ATLANTIC COD,0,0
24,1650,2006,SPRING,37.564217,-74.85205,38,7.15,ATLANTIC COD,0,0
24,1650,2013,SPRING,36.637872,-74.939288,30,8.59,ATLANTIC COD,0,0
24,1660,2012,FALL,37.337312,-74.657518,75,26.77,ATLANTIC COD,0,0
24,1670,2009,SPRING,37.358665,-74.500215,124,9.12,ATLANTIC COD,0,0
24,1680,2007,SPRING,37.262102,-74.489752,340,10.65,ATLANTIC COD,0,0
24,1680,2009,FALL,37.31404,-74.485092,271,23.55,ATLANTIC COD,0,0
24,1680,2014,FALL,37.506193,-74.330223,286,26.92,ATLANTIC COD,0,0
24,1690,2010,SPRING,37.980327,-74.805208,27,3.95,ATLANTIC COD,0,0
24,1710,2001,SPRING,37.816638,-74.194503,116,8.23,ATLANTIC COD,0,0
24,1710,2012,SPRING,38.309868,-73.687588,122,11.37,ATLANTIC COD,0,0
24,3110,2002,SPRING,40.4795,-73.592833,19,6.83,ATLANTIC COD,0,0
24,3160,2003,FALL,39.804167,-74.041167,17,20.51,ATLANTIC COD,0,0
24,3210,2008,FALL,39.079998,-74.704062,9,23.75,ATLANTIC COD,0,0
24,3290,2015,SPRING,38.436447,-74.867263,16,NA,ATLANTIC COD,0,0
24,3430,2003,SPRING,35.434872,-75.412377,18,7.09,ATLANTIC COD,0,0
24,3440,2004,FALL,35.294533,-75.35256,23,24.24,ATLANTIC COD,0,0
24,3440,2007,FALL,35.73709,-75.399647,22,NA,ATLANTIC COD,0,0
24,8500,2011,FALL,35.40878,-75.084597,32,25.39,ATLANTIC COD,0,0
25,1610,2004,SPRING,36.277333,-75.075,39,7.52,ATLANTIC COD,0,0
25,1610,2006,FALL,35.809432,-75.147142,34,23.69,ATLANTIC COD,0,0
25,1620,2005,FALL,36.271603,-74.890535,61,24.58,ATLANTIC COD,0,0
25,1620,2011,SPRING,36.075862,-74.847885,96,9.06,ATLANTIC COD,0,0
25,1630,2005,SPRING,35.934917,-74.827468,136,13.37,ATLANTIC COD,0,0
25,1640,2010,FALL,35.731055,-74.825075,240,22.07,ATLANTIC COD,0,0
25,1640,2013,SPRING,36.313605,-74.783128,194,9.18,ATLANTIC COD,0,0
25,1650,2007,SPRING,37.102545,-74.940483,44,7.88,ATLANTIC COD,0,0
25,1660,2006,SPRING,37.562917,-74.556417,64,7.84,ATLANTIC COD,0,0
25,1660,2009,FALL,37.1949,-74.613648,94,23.72,ATLANTIC COD,0,0
25,1660,2012,FALL,37.132655,-74.604645,102,26.41,ATLANTIC COD,0,0
25,1670,2002,FALL,37.5105,-74.3625,141,24.58,ATLANTIC COD,0,0
25,1670,2009,SPRING,37.324055,-74.50264,134,8.55,ATLANTIC COD,0,0
25,1680,2014,FALL,37.437333,-74.4225,244,27.16,ATLANTIC COD,0,0
25,1700,2001,SPRING,37.689373,-74.376365,75,8.29,ATLANTIC COD,0,0
25,1710,2012,SPRING,38.16589,-73.762687,127,10.22,ATLANTIC COD,0,0
25,3110,2002,SPRING,40.311,-73.591833,25,7.08,ATLANTIC COD,0,0
25,3170,2003,FALL,39.9635,-73.856333,25,19.29,ATLANTIC COD,0,0
25,3180,2008,SPRING,39.582142,-74.205668,13,6.4,ATLANTIC COD,0,0
25,3220,2008,FALL,39.058153,-74.639475,13,23.66,ATLANTIC COD,0,0
25,3430,2004,FALL,35.343572,-75.447598,16,24.38,ATLANTIC COD,0,0
26,1610,2006,FALL,35.616288,-75.172152,35,23.38,ATLANTIC COD,0,0
26,1620,2004,SPRING,36.278167,-74.902167,64,7.64,ATLANTIC COD,0,0
26,1620,2011,SPRING,35.983138,-74.908243,79,9.16,ATLANTIC COD,0,0
26,1630,2001,FALL,35.813145,-74.879792,96,24.6,ATLANTIC COD,0,0
26,1630,2005,FALL,36.18809,-74.788265,154,24.84,ATLANTIC COD,0,0
26,1630,2005,SPRING,35.65746,-74.808068,139,7.85,ATLANTIC COD,0,0
26,1640,2013,SPRING,36.2437,-74.776667,195,9.77,ATLANTIC COD,0,0
26,1650,2007,FALL,36.777758,-75.404107,23,NA,ATLANTIC COD,0,0
26,1650,2007,SPRING,37.023625,-75.11868,41,6.95,ATLANTIC COD,0,0
26,1650,2010,SPRING,37.853118,-75.039503,24,3.72,ATLANTIC COD,0,0
26,1660,2001,SPRING,37.646352,-74.636223,61,8.58,ATLANTIC COD,0,0
26,1660,2006,SPRING,37.45295,-74.59365,66,7.67,ATLANTIC COD,0,0
26,1660,2009,FALL,37.181805,-74.77362,65,20.66,ATLANTIC COD,0,0
26,1660,2009,SPRING,37.281245,-74.653052,87,8.32,ATLANTIC COD,0,0
26,1720,2012,SPRING,38.18684,-73.878067,256,10.47,ATLANTIC COD,0,0
26,3140,2002,SPRING,40.478667,-73.71,26,7.12,ATLANTIC COD,0,0
26,3150,2003,FALL,40.044667,-74.034833,14,20.27,ATLANTIC COD,0,0
26,3190,2008,SPRING,39.268058,-74.481973,15,5.92,ATLANTIC COD,0,0
26,3240,2008,FALL,38.841218,-74.886948,11,22.72,ATLANTIC COD,0,0
26,3440,2004,FALL,35.597438,-75.303927,26,24.18,ATLANTIC COD,0,0
27,1610,2005,SPRING,35.538468,-75.03705,40,7.15,ATLANTIC COD,0,0
27,1620,2004,SPRING,36.3155,-74.853667,83,8.5,ATLANTIC COD,0,0
27,1630,2005,FALL,36.046947,-74.801367,153,24.19,ATLANTIC COD,0,0
27,1630,2013,SPRING,36.20266,-74.804078,114,9.18,ATLANTIC COD,0,0
27,1650,2001,SPRING,37.648025,-74.678573,57,7.99,ATLANTIC COD,0,0
27,1650,2007,FALL,36.724532,-75.530965,19,NA,ATLANTIC COD,0,0
27,1660,2002,FALL,37.356333,-74.546833,97,24.45,ATLANTIC COD,0,0
27,1660,2007,SPRING,37.026227,-74.792833,71,10.89,ATLANTIC COD,0,0
27,1660,2009,SPRING,37.233805,-74.642148,91,9.03,ATLANTIC COD,0,0
27,1670,2006,SPRING,37.22945,-74.553417,127,8.89,ATLANTIC COD,0,0
27,1670,2009,FALL,36.940458,-74.640185,127,21.01,ATLANTIC COD,0,0
27,1690,2015,SPRING,38.117277,-74.607025,36,NA,ATLANTIC COD,0,0
27,1700,2012,SPRING,38.20284,-73.965542,72,11.36,ATLANTIC COD,0,0
27,1700,2014,FALL,37.65996,-74.491322,69,25.65,ATLANTIC COD,0,0
27,1760,2013,FALL,38.510367,-73.276602,255,23.6,ATLANTIC COD,0,0
27,3120,2002,SPRING,40.445667,-73.939667,17,7.1,ATLANTIC COD,0,0
27,3160,2003,FALL,40.1315,-73.987833,16,20.82,ATLANTIC COD,0,0
27,3200,2008,SPRING,39.189658,-74.463112,19,5.8,ATLANTIC COD,0,0
27,3320,2010,SPRING,37.846762,-75.11326,25,3.69,ATLANTIC COD,0,0
27,3400,2004,FALL,35.92864,-75.539505,17,24.2,ATLANTIC COD,0,0
27,3420,2006,FALL,35.507045,-75.443585,13,24.45,ATLANTIC COD,0,0
27,7510,2003,SPRING,35.192597,-75.617317,14,12.9,ATLANTIC COD,0,0
27,7520,2011,FALL,35.067925,-75.490535,26,26.62,ATLANTIC COD,0,0
27,8500,2010,FALL,35.488297,-75.068223,37,23.35,ATLANTIC COD,0,0
28,1620,2005,FALL,35.90194,-74.910122,83,24.9,ATLANTIC COD,0,0
28,1620,2013,SPRING,36.148033,-74.855838,90,8.96,ATLANTIC COD,0,0
28,1630,2011,SPRING,35.768387,-74.856865,125,9.46,ATLANTIC COD,0,0
28,1640,2004,SPRING,36.238833,-74.756167,349,9.33,ATLANTIC COD,0,0
28,1650,2001,SPRING,37.571323,-74.782363,50,7.56,ATLANTIC COD,0,0
28,1650,2002,FALL,37.392833,-74.712,56,24.59,ATLANTIC COD,0,0
28,1650,2009,FALL,36.853763,-74.804525,55,20.52,ATLANTIC COD,0,0
28,1660,2009,SPRING,36.987802,-74.740052,84,8.87,ATLANTIC COD,0,0
28,1670,2006,SPRING,37.07025,-74.693817,113,9.15,ATLANTIC COD,0,0
28,1670,2007,SPRING,36.906105,-74.648732,115,11.04,ATLANTIC COD,0,0
28,1670,2012,FALL,36.99304,-74.626377,150,26.09,ATLANTIC COD,0,0
28,1690,2015,SPRING,37.952833,-74.51536,52,NA,ATLANTIC COD,0,0
28,1700,2012,SPRING,37.875702,-74.369787,67,10.59,ATLANTIC COD,0,0
28,1700,2014,FALL,37.751537,-74.547707,60,23.45,ATLANTIC COD,0,0
28,1710,2013,FALL,38.477747,-73.381395,118,23.37,ATLANTIC COD,0,0
28,3130,2002,SPRING,40.4235,-73.928333,18,7.12,ATLANTIC COD,0,0
28,3130,2003,FALL,40.1955,-73.97,17,21.05,ATLANTIC COD,0,0
28,3230,2008,SPRING,39.150833,-74.539475,17,6.11,ATLANTIC COD,0,0
28,3250,2008,FALL,38.558152,-75.006513,12,22.47,ATLANTIC COD,0,0
28,3320,2010,SPRING,37.849405,-75.120723,23,NA,ATLANTIC COD,0,0
28,3380,2007,FALL,36.803513,-75.746645,19,NA,ATLANTIC COD,0,0
28,3410,2004,FALL,36.218037,-75.674677,22,23.74,ATLANTIC COD,0,0
28,3430,2006,FALL,35.364945,-75.43219,14,24.42,ATLANTIC COD,0,0
28,3440,2010,FALL,35.477645,-75.278288,28,24.17,ATLANTIC COD,0,0
28,7520,2011,FALL,34.971703,-75.845587,25,26.99,ATLANTIC COD,0,0
29,1610,2005,FALL,35.645638,-74.988305,48,24.48,ATLANTIC COD,0,0
29,1610,2007,FALL,35.78082,-75.154155,33,NA,ATLANTIC COD,0,0
29,1620,2013,SPRING,36.024272,-74.826152,105,9.87,ATLANTIC COD,0,0
29,1650,2002,FALL,37.231333,-75.07,33,23.88,ATLANTIC COD,0,0
29,1650,2009,FALL,36.851003,-74.869195,46,21.8,ATLANTIC COD,0,0
29,1650,2010,SPRING,37.80963,-74.994245,32,3.94,ATLANTIC COD,0,0
29,1660,2006,SPRING,36.991367,-74.779317,65,8.97,ATLANTIC COD,0,0
29,1660,2014,FALL,37.544607,-74.582653,66,NA,ATLANTIC COD,0,0
29,1670,2001,SPRING,37.357647,-74.492035,137,10.37,ATLANTIC COD,0,0
29,1680,2007,SPRING,36.903763,-74.625145,366,10.84,ATLANTIC COD,0,0
29,1680,2012,FALL,36.764373,-74.651458,325,26.14,ATLANTIC COD,0,0
29,1700,2013,FALL,38.568123,-73.635245,69,23.37,ATLANTIC COD,0,0
29,1720,2012,SPRING,37.638538,-74.22369,305,12.11,ATLANTIC COD,0,0
29,3130,2003,FALL,40.404667,-73.946667,14,20.42,ATLANTIC COD,0,0
29,3140,2002,SPRING,40.361667,-73.9,20,7.38,ATLANTIC COD,0,0
29,3230,2008,SPRING,39.027395,-74.535872,14,5.89,ATLANTIC COD,0,0
29,3320,2015,SPRING,37.948945,-75.051772,24,NA,ATLANTIC COD,0,0
29,3400,2004,FALL,36.207608,-75.703747,20,23.94,ATLANTIC COD,0,0
29,3410,2004,SPRING,36.190667,-75.479333,26,8.48,ATLANTIC COD,0,0
29,3440,2010,FALL,35.285772,-75.335487,26,25.37,ATLANTIC COD,0,0
29,7510,2003,SPRING,35.141948,-75.777672,15,13.34,ATLANTIC COD,0,0
29,7510,2006,FALL,35.19285,-75.40555,15,24.08,ATLANTIC COD,0,0
29,8500,2011,FALL,34.88663,-75.963278,29,27.03,ATLANTIC COD,0,0
30,1610,2007,FALL,35.644385,-75.119503,34,NA,ATLANTIC COD,0,0
30,1610,2012,FALL,36.41731,-74.962642,48,26.61,ATLANTIC COD,0,0
30,1620,2011,SPRING,35.816682,-74.928713,72,9.22,ATLANTIC COD,0,0
30,1630,2013,SPRING,35.76202,-74.856618,121,13.17,ATLANTIC COD,0,0
30,1660,2014,FALL,37.508278,-74.602895,63,25.38,ATLANTIC COD,0,0
30,1670,2001,SPRING,37.088502,-74.644592,144,11.54,ATLANTIC COD,0,0
30,1670,2002,FALL,37.1105,-74.732333,110,24.42,ATLANTIC COD,0,0
30,1670,2007,SPRING,36.65496,-74.708075,140,10.82,ATLANTIC COD,0,0
30,1670,2012,SPRING,37.538813,-74.34202,147,11.95,ATLANTIC COD,0,0
30,1680,2006,SPRING,36.56135,-74.7189,227,11.56,ATLANTIC COD,0,0
30,1680,2009,SPRING,36.73027,-74.65905,285,13.92,ATLANTIC COD,0,0
30,1720,2013,FALL,38.410075,-73.57816,341,23.74,ATLANTIC COD,0,0
30,3120,2003,FALL,40.505,-73.8875,12,20.68,ATLANTIC COD,0,0
30,3130,2002,SPRING,40.244667,-73.9535,17,6.86,ATLANTIC COD,0,0
30,3220,2008,SPRING,39.074067,-74.681023,14,6.12,ATLANTIC COD,0,0
30,3300,2008,FALL,37.828353,-75.432763,9,23.86,ATLANTIC COD,0,0
30,3320,2010,SPRING,37.688332,-75.278185,25,3.83,ATLANTIC COD,0,0
30,3390,2004,SPRING,35.942833,-75.588833,18,5.46,ATLANTIC COD,0,0
30,3410,2004,FALL,36.386388,-75.64363,24,23.62,ATLANTIC COD,0,0
30,7520,2005,SPRING,35.064282,-75.49843,26,7.42,ATLANTIC COD,0,0
30,7520,2006,FALL,35.10023,-75.6138,22,24.62,ATLANTIC COD,0,0
30,8500,2001,FALL,35.400395,-75.143218,30,24.94,ATLANTIC COD,0,0
30,8500,2005,FALL,35.477498,-75.044317,35,24.62,ATLANTIC COD,0,0
30,8500,2010,FALL,35.088978,-75.355082,36,28.73,ATLANTIC COD,0,0
30,8510,2011,FALL,34.45241,-75.869362,109,28.2,ATLANTIC COD,0,0
31,1010,2002,SPRING,40.28,-73.282,36,6.65,ATLANTIC COD,0,0
31,1610,2011,SPRING,35.809408,-75.234648,36,7.24,ATLANTIC COD,0,0
31,1610,2012,FALL,36.41528,-75.441458,25,26.13,ATLANTIC COD,0,0
31,1620,2009,SPRING,36.197875,-74.834535,90,8.52,ATLANTIC COD,0,0
31,1620,2013,SPRING,35.706957,-74.94446,57,7.11,ATLANTIC COD,0,0
31,1630,2007,SPRING,36.192998,-74.791637,146,12.41,ATLANTIC COD,0,0
31,1650,2006,SPRING,36.538117,-75.1704,39,9.43,ATLANTIC COD,0,0
31,1660,2002,FALL,36.981,-74.710667,84,24.78,ATLANTIC COD,0,0
31,1680,2009,FALL,36.50699,-74.72529,323,22,ATLANTIC COD,0,0
31,1680,2012,SPRING,37.519418,-74.326603,248,11.7,ATLANTIC COD,0,0
31,1690,2008,FALL,38.10388,-74.519045,46,NA,ATLANTIC COD,0,0
31,1720,2013,FALL,38.258947,-73.609835,353,24.05,ATLANTIC COD,0,0
31,3140,2003,FALL,40.423167,-73.84,26,20.58,ATLANTIC COD,0,0
31,3220,2008,SPRING,38.94662,-74.61041,11,6.24,ATLANTIC COD,0,0
31,3350,2010,SPRING,37.514968,-75.402387,24,4.04,ATLANTIC COD,1,2.68354430379747
31,3380,2004,FALL,36.552477,-75.647543,22,23.57,ATLANTIC COD,0,0
31,3400,2004,SPRING,35.899167,-75.5055,21,5.59,ATLANTIC COD,0,0
31,3440,2007,FALL,35.651408,-75.215522,33,NA,ATLANTIC COD,0,0
31,7510,2005,SPRING,35.14929,-75.686773,18,8.35,ATLANTIC COD,0,0
31,7510,2006,FALL,35.16788,-75.702718,16,24.49,ATLANTIC COD,0,0
31,7520,2010,FALL,35.072065,-75.429982,27,28.91,ATLANTIC COD,0,0
31,8500,2005,FALL,35.437415,-75.149615,31,25.07,ATLANTIC COD,0,0
32,1010,2002,SPRING,40.147833,-72.851667,50,7.03,ATLANTIC COD,0,0
32,1610,2006,SPRING,36.43545,-75.155117,34,9.51,ATLANTIC COD,0,0
32,1610,2007,SPRING,36.102583,-75.04073,39,11.16,ATLANTIC COD,0,0
32,1610,2012,FALL,36.411807,-75.488138,31,25.94,ATLANTIC COD,0,0
32,1610,2013,SPRING,35.560907,-75.100245,39,15.11,ATLANTIC COD,0,0
32,1640,2009,SPRING,36.149985,-74.767687,346,8.99,ATLANTIC COD,0,0
32,1650,2002,FALL,36.845833,-75.309,29,24.48,ATLANTIC COD,0,0
32,1650,2014,FALL,37.302387,-74.807453,49,NA,ATLANTIC COD,0,0
32,1650,2015,SPRING,37.49905,-75.266332,28,NA,ATLANTIC COD,0,0
32,1660,2001,SPRING,37.05418,-74.818115,59,8.66,ATLANTIC COD,0,0
32,1670,2012,SPRING,37.505263,-74.361232,159,12.09,ATLANTIC COD,0,0
32,3140,2003,FALL,40.3635,-73.682667,24,20.62,ATLANTIC COD,0,0
32,3210,2008,SPRING,38.965823,-74.800207,11,6.05,ATLANTIC COD,0,0
32,3350,2010,SPRING,37.438552,-75.472433,22,4.24,ATLANTIC COD,0,0
32,3370,2004,FALL,36.67693,-75.785408,16,24.06,ATLANTIC COD,0,0
32,3420,2004,SPRING,35.762833,-75.479833,23,6.4,ATLANTIC COD,0,0
32,3420,2007,FALL,35.510158,-75.442373,12,25.81,ATLANTIC COD,0,0
32,3440,2005,FALL,35.40103,-75.297737,26,26.5,ATLANTIC COD,0,0
32,3440,2011,SPRING,35.686495,-75.360538,27,6.9,ATLANTIC COD,0,0
32,7510,2005,SPRING,35.111838,-75.799327,18,7.88,ATLANTIC COD,0,0
32,7520,2006,FALL,35.023693,-75.910873,23,25.64,ATLANTIC COD,0,0
32,8500,2011,FALL,34.857593,-75.60594,48,28.42,ATLANTIC COD,0,0
32,8510,2010,FALL,34.98382,-75.443947,60,28.24,ATLANTIC COD,0,0
33,1010,2002,SPRING,40.025,-73.1355,47,7.69,ATLANTIC COD,0,0
